Date,Open,High,Low,Close,Adj Close,Volume
2017-01-04,167.770004,169.869995,167.360001,169.259995,164.568756,3381400
2017-01-05,169.250000,169.389999,167.259995,168.699997,164.024292,2682300
2017-01-06,168.690002,169.919998,167.520004,169.529999,164.831284,2945500
2017-01-09,169.470001,169.800003,167.619995,167.649994,163.003387,3189900
2017-01-10,167.979996,168.089996,165.339996,165.520004,160.932434,4118700
2017-01-11,166.050003,167.759995,165.600006,167.750000,163.100632,3599500
2017-01-12,167.770004,168.009995,165.559998,167.949997,163.295074,2927500
2017-01-13,167.970001,168.479996,166.880005,167.339996,162.701981,2875400
2017-01-17,166.690002,168.179993,166.119995,167.889999,163.236740,3315700
2017-01-18,167.449997,168.589996,166.690002,166.800003,162.176956,4007800
2017-01-19,166.960007,167.449997,165.800003,166.809998,162.186691,6963400
2017-01-20,167.809998,170.639999,166.000000,170.550003,165.823029,12690000
2017-01-23,170.080002,171.250000,170.009995,171.029999,166.289719,5478200
2017-01-24,171.360001,176.000000,171.160004,175.899994,171.024734,6952400
2017-01-25,176.259995,179.250000,176.130005,178.289993,173.348495,5922500
2017-01-26,178.059998,178.880005,177.509995,178.660004,173.708237,3063900
2017-01-27,178.470001,179.199997,177.300003,177.300003,172.385941,3482300
2017-01-30,176.979996,177.070007,174.580002,175.800003,170.927505,4094800
2017-01-31,175.050003,175.580002,173.610001,174.520004,169.682999,4139000
2017-02-01,175.000000,175.699997,172.889999,174.289993,169.459351,2795700
2017-02-02,174.229996,174.970001,173.550003,174.580002,169.741333,2620500
2017-02-03,175.000000,176.339996,174.889999,175.820007,170.946976,3309300
2017-02-06,175.309998,175.979996,174.380005,175.860001,170.985855,2650800
2017-02-07,176.000000,178.619995,175.899994,178.460007,173.513779,3873500
2017-02-08,177.500000,177.500000,175.880005,176.169998,172.641602,2913100
2017-02-09,176.169998,177.800003,175.910004,177.210007,173.660797,3090700
2017-02-10,177.369995,178.869995,176.759995,178.679993,175.101334,2930700
2017-02-13,179.240005,179.899994,178.839996,179.360001,175.767731,3093400
2017-02-14,178.570007,180.130005,178.350006,180.130005,176.522308,2776500
2017-02-15,180.199997,181.919998,179.809998,181.679993,178.041245,2914300
2017-02-16,181.449997,182.789993,180.869995,181.429993,177.796265,3251500
2017-02-17,181.250000,181.570007,180.000000,180.669998,177.051483,3552500
2017-02-21,180.600006,180.789993,179.119995,180.259995,176.649689,4480300
2017-02-22,180.089996,181.339996,180.089996,181.149994,177.521866,3020500
2017-02-23,182.000000,182.500000,180.919998,181.649994,178.011856,2282500
2017-02-24,180.210007,181.490005,179.889999,181.350006,177.717865,3300100
2017-02-27,181.190002,181.250000,179.279999,179.399994,175.806931,3691300
2017-02-28,179.380005,180.630005,179.350006,179.820007,176.218521,3273400
2017-03-01,180.479996,182.550003,180.029999,181.949997,178.305847,3005600
2017-03-02,181.880005,181.880005,180.429993,180.529999,176.914291,2918200
2017-03-03,180.529999,181.320007,179.759995,180.050003,176.443893,1822000
2017-03-06,179.720001,180.990005,179.570007,180.470001,176.855484,3204400
2017-03-07,180.710007,181.289993,180.199997,180.380005,176.767303,2980500
2017-03-08,180.750000,180.949997,179.300003,179.449997,175.855927,3557400
2017-03-09,179.149994,179.250000,175.880005,177.179993,173.631378,5444100
2017-03-10,178.210007,179.490005,177.419998,177.830002,174.268372,3100300
2017-03-13,177.850006,178.059998,176.419998,176.460007,172.925827,3482200
2017-03-14,176.179993,176.820007,175.210007,175.720001,172.200638,3147500
2017-03-15,175.710007,176.279999,174.750000,175.809998,172.288834,3815500
2017-03-16,178.460007,179.000000,176.820007,177.240005,173.690186,4311800
2017-03-17,176.289993,176.789993,175.649994,175.649994,172.132019,5921000
2017-03-20,175.649994,176.179993,175.139999,175.699997,172.181015,2476100
2017-03-21,176.009995,176.229996,173.839996,173.880005,170.397476,3927700
2017-03-22,174.039993,175.059998,172.800003,174.779999,171.279449,3450500
2017-03-23,174.429993,175.669998,173.559998,174.820007,171.318649,3740000
2017-03-24,175.119995,175.500000,173.389999,173.830002,170.348480,3221700
2017-03-27,172.690002,174.160004,172.089996,173.770004,170.289688,3259000
2017-03-28,173.940002,175.000000,173.000000,174.509995,171.014862,3523900
2017-03-29,174.300003,174.490005,173.460007,173.940002,170.456268,3085600
2017-03-30,173.860001,174.589996,173.690002,173.860001,170.377884,3168300
2017-03-31,173.979996,174.949997,173.690002,174.139999,170.652283,2913700
2017-04-03,173.820007,174.869995,173.380005,174.500000,171.005051,4286500
2017-04-04,173.520004,174.960007,173.259995,174.520004,171.024673,3108900
2017-04-05,174.699997,176.330002,172.809998,172.880005,169.417511,6238900
2017-04-06,173.470001,173.470001,172.250000,172.449997,168.996124,3435400
2017-04-07,172.080002,172.929993,171.279999,172.139999,168.692337,3588300
2017-04-10,172.529999,172.559998,171.000000,171.199997,167.771164,3789900
2017-04-11,170.649994,171.229996,168.979996,170.580002,167.163574,4891900
2017-04-12,171.039993,171.199997,170.020004,170.660004,167.241974,3276900
2017-04-13,169.919998,171.360001,169.529999,169.529999,166.134598,3205500
2017-04-17,169.750000,171.300003,169.619995,171.100006,167.673172,3720200
2017-04-18,170.789993,171.690002,169.830002,170.050003,166.644196,6345500
2017-04-19,161.759995,162.639999,159.600006,161.690002,158.451630,19284300
2017-04-20,161.320007,162.399994,160.500000,162.300003,159.049408,6486800
2017-04-21,162.050003,162.110001,160.380005,160.380005,157.167877,5607800
2017-04-24,161.289993,161.570007,160.419998,160.750000,157.530457,5320600
2017-04-25,161.779999,162.039993,160.380005,160.389999,157.177658,4860400
2017-04-26,160.529999,161.100006,159.889999,160.059998,156.854263,4327800
2017-04-27,160.289993,160.479996,159.630005,160.320007,157.109070,4122600
2017-04-28,160.500000,160.589996,159.699997,160.289993,157.079666,4154100
2017-05-01,160.050003,160.419998,158.699997,158.839996,155.658707,4935300
2017-05-02,159.440002,159.490005,158.639999,159.100006,155.913498,3208200
2017-05-03,158.740005,159.449997,158.520004,158.630005,155.452911,3993300
2017-05-04,158.889999,159.139999,158.360001,159.050003,155.864502,4280600
2017-05-05,153.520004,155.779999,153.000000,155.050003,151.944611,12521300
2017-05-08,152.800003,153.470001,152.199997,153.029999,151.430054,7492000
2017-05-09,152.600006,153.100006,151.559998,152.110001,150.519669,6853000
2017-05-10,151.649994,152.369995,151.130005,151.250000,149.668655,4999900
2017-05-11,151.050003,151.149994,149.789993,150.649994,149.074936,5627900
2017-05-12,150.300003,151.259995,150.000000,150.369995,148.797852,3715300
2017-05-15,150.619995,151.830002,150.449997,151.509995,149.925934,4245500
2017-05-16,151.660004,153.990005,151.660004,153.679993,152.073242,5513700
2017-05-17,153.300003,154.139999,150.889999,150.929993,149.352005,5191500
2017-05-18,150.860001,151.330002,150.110001,150.779999,149.203568,3274200
2017-05-19,151.009995,152.460007,150.889999,151.979996,150.391022,5643000
2017-05-22,152.100006,152.839996,151.600006,152.639999,151.044128,3302100
2017-05-23,152.570007,153.679993,151.919998,152.029999,150.440506,2564500
2017-05-24,152.210007,152.759995,151.229996,152.509995,150.915482,3732400
2017-05-25,153.250000,153.729996,152.949997,153.199997,151.598267,2582700
2017-05-26,152.850006,153.000000,152.059998,152.490005,150.895706,2443300
2017-05-30,151.949997,152.669998,151.589996,151.729996,150.143646,3666000
2017-05-31,152.029999,152.800003,151.649994,152.630005,151.034241,3543400
2017-06-01,152.800003,152.869995,151.630005,152.669998,151.073807,2918100
2017-06-02,153.070007,153.199997,151.800003,152.050003,150.460297,3585700
2017-06-05,151.820007,152.929993,151.679993,152.410004,150.816544,3975100
2017-06-06,152.000000,152.889999,152.000000,152.369995,150.776947,3797200
2017-06-07,153.050003,154.199997,150.800003,150.979996,149.401474,4865700
2017-06-08,151.000000,152.820007,150.919998,152.100006,150.509781,3709000
2017-06-09,152.000000,154.259995,151.880005,154.100006,152.488876,4361500
2017-06-12,154.190002,157.199997,154.020004,155.179993,153.557571,6471500
2017-06-13,155.440002,155.479996,154.149994,154.250000,152.637299,3523500
2017-06-14,153.970001,154.940002,152.940002,153.809998,152.201889,3049100
2017-06-15,153.289993,154.690002,153.289993,154.220001,152.607605,4654300
2017-06-16,154.229996,155.419998,152.970001,155.380005,153.755493,6742000
2017-06-19,155.509995,155.860001,154.539993,154.839996,153.221130,4629500
2017-06-20,154.479996,155.389999,154.250000,154.949997,153.329971,4481700
2017-06-21,155.789993,155.789993,153.389999,153.789993,152.182098,3959700
2017-06-22,154.550003,154.990005,153.690002,154.399994,152.785721,2376500
2017-06-23,154.339996,154.679993,153.800003,154.110001,152.498764,3282200
2017-06-26,154.710007,155.750000,154.630005,155.229996,153.607040,2153500
2017-06-27,155.000000,155.339996,154.500000,154.750000,153.132065,2386500
2017-06-28,155.149994,155.550003,154.779999,155.320007,153.696121,2221000
2017-06-29,155.350006,155.740005,153.619995,154.130005,152.518555,3262200
2017-06-30,154.279999,154.500000,153.139999,153.830002,152.221695,3571500
2017-07-03,153.580002,156.029999,153.520004,155.580002,153.953400,2822500
2017-07-05,155.770004,155.889999,153.630005,153.669998,152.063354,3564400
2017-07-06,153.360001,153.830002,152.229996,152.360001,150.767059,2757500
2017-07-07,152.619995,153.490005,152.139999,152.940002,151.340988,2460100
2017-07-10,152.910004,153.889999,152.630005,153.419998,151.815979,3206200
2017-07-11,153.259995,153.649994,152.050003,153.190002,151.588379,3447500
2017-07-12,153.479996,154.240005,153.050003,153.699997,152.093048,3097900
2017-07-13,153.699997,154.190002,153.190002,153.630005,152.023788,2476100
2017-07-14,154.009995,154.619995,153.399994,154.240005,152.627411,3256400
2017-07-17,153.589996,153.880005,152.240005,153.009995,151.410248,4762600
2017-07-18,152.360001,154.289993,152.000000,154.000000,152.389908,7566800
2017-07-19,150.020004,150.250000,146.710007,147.529999,145.987549,14293600
2017-07-20,147.529999,148.830002,147.029999,147.660004,146.116196,7212200
2017-07-21,147.589996,147.869995,146.509995,147.080002,145.542267,6509500
2017-07-24,147.000000,147.039993,145.800003,145.990005,144.463654,3877600
2017-07-25,146.570007,147.490005,146.029999,146.190002,144.661560,4208900
2017-07-26,146.270004,146.460007,144.470001,145.360001,143.840240,3932400
2017-07-27,145.000000,145.399994,143.639999,145.070007,143.553284,6430800
2017-07-28,144.809998,145.039993,143.839996,144.289993,142.781418,3054800
2017-07-31,144.380005,144.929993,144.169998,144.669998,143.157455,4355700
2017-08-01,145.000000,145.669998,144.720001,145.300003,143.780869,3219500
2017-08-02,145.119995,145.289993,144.220001,144.449997,142.939758,3540900
2017-08-03,144.429993,145.339996,144.429993,144.940002,143.424637,3035400
2017-08-04,145.000000,145.389999,144.399994,145.160004,143.642334,2549400
2017-08-07,145.000000,145.089996,142.750000,143.470001,141.970001,4618300
2017-08-08,142.000000,142.759995,142.000000,142.110001,142.110001,3298700
2017-08-09,141.750000,142.029999,141.190002,141.770004,141.770004,2925800
2017-08-10,141.639999,142.419998,141.229996,141.839996,141.839996,4525400
2017-08-11,142.449997,142.589996,141.520004,141.839996,141.839996,3004000
2017-08-14,142.000000,142.759995,141.940002,142.320007,142.320007,2222300
2017-08-15,142.550003,143.339996,140.580002,142.070007,142.070007,4681500
2017-08-16,141.789993,142.910004,141.610001,142.500000,142.500000,3287800
2017-08-17,142.520004,142.889999,140.699997,140.699997,140.699997,4422100
2017-08-18,140.869995,141.149994,139.580002,139.699997,139.699997,4128800
